sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
144,0.440051,2559,3.124542,0.624542,2049,2.501832,0.001832,13 FE 10 02
145,0.444703,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
146,0.447085,2768,3.379731,0.879731,2031,2.479853,-0.020147,15 A0 0F DE
147,0.449307,2567,3.134310,0.634310,2046,2.498168,-0.001832,14 0E 0F FC
148,0.451859,2816,3.438339,0.938339,2046,2.498168,-0.001832,16 00 0F FC
149,0.454673,2816,3.438339,0.938339,2064,2.520147,0.020147,16 00 10 20
150,0.457561,2561,3.126984,0.626984,2049,2.501832,0.001832,14 02 10 02
151,0.460509,2567,3.134310,0.634310,1967,2.401709,-0.098291,14 0E 0F 5E
152,0.463397,2816,3.438339,0.938339,2064,2.520147,0.020147,16 00 10 20
153,0.466921,2559,3.124542,0.624542,2049,2.501832,0.001832,13 FE 10 02
154,0.470790,2559,3.124542,0.624542,2031,2.479853,-0.020147,13 FE 0F DE
155,0.474499,2944,3.594628,1.094628,2072,2.529915,0.029915,17 00 10 30
156,0.477750,3072,3.750916,1.250916,2047,2.499389,-0.000611,18 00 0F FE
157,0.480907,2567,3.134310,0.634310,2048,2.500611,0.000611,14 0E 10 00
158,0.483961,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
159,0.487350,2944,3.594628,1.094628,2046,2.498168,-0.001832,17 00 0F FC
160,0.490452,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
161,0.493892,2808,3.428571,0.928571,2046,2.498168,-0.001832,15 F0 0F FC
162,0.497526,2561,3.126984,0.626984,2049,2.501832,0.001832,14 02 10 02
163,0.500700,2559,3.124542,0.624542,2064,2.520147,0.020147,13 FE 10 20
164,0.505158,2944,3.594628,1.094628,2046,2.498168,-0.001832,17 00 0F FC
165,0.508451,2816,3.438339,0.938339,2080,2.539683,0.039683,16 00 10 40
166,0.511587,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
167,0.514805,2768,3.379731,0.879731,2080,2.539683,0.039683,15 A0 10 40
168,0.518132,2559,3.124542,0.624542,2072,2.529915,0.029915,13 FE 10 30
169,0.522814,2561,3.126984,0.626984,2031,2.479853,-0.020147,14 02 0F DE
170,0.526232,2768,3.379731,0.879731,2031,2.479853,-0.020147,15 A0 0F DE
171,0.529271,2816,3.438339,0.938339,2031,2.479853,-0.020147,16 00 0F DE
172,0.532466,2776,3.389499,0.889499,2048,2.500611,0.000611,15 B0 10 00
173,0.536581,2816,3.438339,0.938339,2031,2.479853,-0.020147,16 00 0F DE
174,0.543191,2808,3.428571,0.928571,2072,2.529915,0.029915,15 F0 10 30
175,0.546432,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
176,0.549577,2559,3.124542,0.624542,2023,2.470085,-0.029915,13 FE 0F CE
177,0.552700,2559,3.124542,0.624542,2076,2.534799,0.034799,13 FE 10 38
178,0.556206,2559,3.124542,0.624542,2064,2.520147,0.020147,13 FE 10 20
179,0.559858,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
180,0.563533,2816,3.438339,0.938339,2023,2.470085,-0.029915,16 00 0F CE
181,0.567589,2561,3.126984,0.626984,2049,2.501832,0.001832,14 02 10 02
182,0.571473,2776,3.389499,0.889499,2064,2.520147,0.020147,15 B0 10 20
183,0.574868,2558,3.123321,0.623321,2049,2.501832,0.001832,13 FC 10 02
184,0.578715,3072,3.750916,1.250916,2023,2.470085,-0.029915,18 00 0F CE
185,0.582334,2559,3.124542,0.624542,2047,2.499389,-0.000611,13 FE 0F FE
186,0.585982,3072,3.750916,1.250916,2046,2.498168,-0.001832,18 00 0F FC
187,0.589324,2563,3.129426,0.629426,2046,2.498168,-0.001832,14 06 0F FC
188,0.592601,2559,3.124542,0.624542,2047,2.499389,-0.000611,13 FE 0F FE
189,0.596367,2808,3.428571,0.928571,2046,2.498168,-0.001832,15 F0 0F FC
190,0.599337,2567,3.134310,0.634310,1967,2.401709,-0.098291,14 0E 0F 5E
191,0.602630,2816,3.438339,0.938339,2072,2.529915,0.029915,16 00 10 30
192,0.606046,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
193,0.609426,2558,3.123321,0.623321,2031,2.479853,-0.020147,13 FC 0F DE
194,0.613042,2559,3.124542,0.624542,2049,2.501832,0.001832,13 FE 10 02
195,0.616609,2776,3.389499,0.889499,2047,2.499389,-0.000611,15 B0 0F FE
196,0.620366,2558,3.123321,0.623321,2046,2.498168,-0.001832,13 FC 0F FC
197,0.623542,2816,3.438339,0.938339,2046,2.498168,-0.001832,16 00 0F FC
198,0.627423,2816,3.438339,0.938339,2048,2.500611,0.000611,16 00 10 00
199,0.630854,2559,3.124542,0.624542,2031,2.479853,-0.020147,13 FE 0F DE
200,0.634778,2816,3.438339,0.938339,2023,2.470085,-0.029915,16 00 0F CE
201,0.638437,2563,3.129426,0.629426,2046,2.498168,-0.001832,14 06 0F FC
202,0.641979,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
203,0.645751,2816,3.438339,0.938339,2023,2.470085,-0.029915,16 00 0F CE
204,0.649253,2816,3.438339,0.938339,2072,2.529915,0.029915,16 00 10 30
205,0.653196,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
206,0.656309,2768,3.379731,0.879731,2049,2.501832,0.001832,15 A0 10 02
207,0.659930,2816,3.438339,0.938339,2023,2.470085,-0.029915,16 00 0F CE
208,0.664379,2559,3.124542,0.624542,2072,2.529915,0.029915,13 FE 10 30
209,0.667609,2558,3.123321,0.623321,2046,2.498168,-0.001832,13 FC 0F FC
