frequency_hz,sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
115000,80,23.191166,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,81,23.191169,1136,1.387057,-1.112943,2378,2.903541,0.403541,08 E0 12 94
115000,82,23.191172,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,83,23.191175,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,84,23.191178,1136,1.387057,-1.112943,2378,2.903541,0.403541,08 E0 12 94
115000,85,23.191181,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,86,23.191185,1134,1.384615,-1.115385,2378,2.903541,0.403541,08 DC 12 94
115000,87,23.191187,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,88,23.191190,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,89,23.191193,1134,1.384615,-1.115385,2378,2.903541,0.403541,08 DC 12 94
115000,90,23.191196,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,91,23.191199,1136,1.387057,-1.112943,2377,2.902320,0.402320,08 E0 12 92
115000,92,23.191202,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,93,23.191205,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,94,23.191210,1134,1.384615,-1.115385,2377,2.902320,0.402320,08 DC 12 92
115000,95,23.191212,1134,1.384615,-1.115385,2378,2.903541,0.403541,08 DC 12 94
115000,96,23.191215,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,97,23.191218,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,98,23.191221,1134,1.384615,-1.115385,2378,2.903541,0.403541,08 DC 12 94
115000,99,23.191224,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,100,23.191227,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,101,23.191230,1134,1.384615,-1.115385,2378,2.903541,0.403541,08 DC 12 94
115000,102,23.191233,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,103,23.191236,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,104,23.191293,1134,1.384615,-1.115385,2378,2.903541,0.403541,08 DC 12 94
115000,105,23.191298,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,106,23.191301,1136,1.387057,-1.112943,2377,2.902320,0.402320,08 E0 12 92
115000,107,23.191304,1134,1.384615,-1.115385,2378,2.903541,0.403541,08 DC 12 94
115000,108,23.191308,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,109,23.191310,1136,1.387057,-1.112943,2377,2.902320,0.402320,08 E0 12 92
115000,110,23.191314,1134,1.384615,-1.115385,2378,2.903541,0.403541,08 DC 12 94
115000,111,23.191317,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,112,23.191320,1136,1.387057,-1.112943,2377,2.902320,0.402320,08 E0 12 92
115000,113,23.191323,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,114,23.191326,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,115,23.191329,1136,1.387057,-1.112943,2377,2.902320,0.402320,08 E0 12 92
115000,116,23.191332,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,117,23.191335,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,118,23.191338,1136,1.387057,-1.112943,2377,2.902320,0.402320,08 E0 12 92
115000,119,23.191341,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,120,23.191344,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,121,23.191347,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,122,23.191350,1135,1.385836,-1.114164,2377,2.902320,0.402320,08 DE 12 92
115000,123,23.191352,1134,1.384615,-1.115385,2377,2.902320,0.402320,08 DC 12 92
115000,124,23.191355,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,125,23.191358,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,126,23.191361,1134,1.384615,-1.115385,2377,2.902320,0.402320,08 DC 12 92
115000,127,23.191363,1135,1.385836,-1.114164,2378,2.903541,0.403541,08 DE 12 94
115000,128,23.191366,1136,1.387057,-1.112943,2378,2.903541,0.403541,08 E0 12 94
116000,1,24.262186,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,2,24.262235,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,3,24.262244,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,4,24.262247,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,5,24.262251,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,6,24.262255,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,7,24.262258,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,8,24.262261,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,9,24.262264,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,10,24.262267,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,11,24.262270,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,12,24.262273,1128,1.377289,-1.122711,2375,2.899878,0.399878,08 D0 12 8E
116000,13,24.262277,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,14,24.262280,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,15,24.262283,1128,1.377289,-1.122711,2375,2.899878,0.399878,08 D0 12 8E
116000,16,24.262286,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,17,24.262289,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,18,24.262292,1128,1.377289,-1.122711,2375,2.899878,0.399878,08 D0 12 8E
116000,19,24.262295,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,20,24.262298,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,21,24.262300,1128,1.377289,-1.122711,2375,2.899878,0.399878,08 D0 12 8E
116000,22,24.262303,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,23,24.262306,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,24,24.262309,1128,1.377289,-1.122711,2375,2.899878,0.399878,08 D0 12 8E
116000,25,24.262311,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,26,24.262315,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,27,24.262318,1128,1.377289,-1.122711,2374,2.898657,0.398657,08 D0 12 8C
116000,28,24.262321,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,29,24.262324,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,30,24.262327,1128,1.377289,-1.122711,2374,2.898657,0.398657,08 D0 12 8C
116000,31,24.262330,1128,1.377289,-1.122711,2374,2.898657,0.398657,08 D0 12 8C
116000,32,24.262332,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,33,24.262335,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,34,24.262339,1128,1.377289,-1.122711,2374,2.898657,0.398657,08 D0 12 8C
116000,35,24.262341,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,36,24.262344,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,37,24.262347,1128,1.377289,-1.122711,2374,2.898657,0.398657,08 D0 12 8C
116000,38,24.262350,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,39,24.262353,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,40,24.262356,1128,1.377289,-1.122711,2374,2.898657,0.398657,08 D0 12 8C
116000,41,24.262358,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,42,24.262362,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,43,24.262365,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,44,24.262368,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,45,24.262371,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,46,24.262374,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,47,24.262377,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,48,24.262380,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,49,24.262383,1128,1.377289,-1.122711,2375,2.899878,0.399878,08 D0 12 8E
116000,50,24.262385,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,51,24.262388,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,52,24.262391,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,53,24.262394,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,54,24.262448,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,55,24.262456,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,56,24.262460,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,57,24.262464,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,58,24.262467,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,59,24.262470,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,60,24.262473,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,61,24.262477,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,62,24.262480,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,63,24.262483,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,64,24.262486,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,65,24.262489,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,66,24.262494,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,67,24.262527,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,68,24.262541,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,69,24.262546,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,70,24.262550,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,71,24.262553,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,72,24.262556,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,73,24.262559,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,74,24.262562,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,75,24.262565,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,76,24.262568,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,77,24.262571,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,78,24.262590,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,79,24.262595,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,80,24.262599,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,81,24.262602,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,82,24.262605,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,83,24.262607,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,84,24.262610,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,85,24.262613,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,86,24.262626,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,87,24.262629,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,88,24.262632,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,89,24.262635,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,90,24.262638,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,91,24.262641,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,92,24.262644,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,93,24.262647,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,94,24.262651,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,95,24.262654,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,96,24.262657,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,97,24.262660,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,98,24.262663,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,99,24.262666,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,100,24.262669,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,101,24.262672,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,102,24.262675,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,103,24.262678,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,104,24.262778,1130,1.379731,-1.120269,2374,2.898657,0.398657,08 D4 12 8C
116000,105,24.262794,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,106,24.262799,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,107,24.262802,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,108,24.262806,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,109,24.262809,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,110,24.262813,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,111,24.262816,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,112,24.262819,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,113,24.262822,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,114,24.262825,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,115,24.262828,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,116,24.262831,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,117,24.262834,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,118,24.262836,1128,1.377289,-1.122711,2374,2.898657,0.398657,08 D0 12 8C
116000,119,24.262840,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,120,24.262843,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,121,24.262846,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,122,24.262848,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,123,24.262851,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,124,24.262854,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,125,24.262857,1129,1.378510,-1.121490,2375,2.899878,0.399878,08 D2 12 8E
116000,126,24.262860,1130,1.379731,-1.120269,2375,2.899878,0.399878,08 D4 12 8E
116000,127,24.262862,1129,1.378510,-1.121490,2374,2.898657,0.398657,08 D2 12 8C
116000,128,24.262891,1128,1.377289,-1.122711,2375,2.899878,0.399878,08 D0 12 8E
117000,1,25.349444,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,2,25.349465,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,3,25.349469,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,4,25.349472,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,5,25.349475,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,6,25.349478,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,7,25.349481,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,8,25.349483,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,9,25.349486,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,10,25.349489,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,11,25.349492,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,12,25.349495,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,13,25.349497,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,14,25.349500,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,15,25.349503,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,16,25.349505,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,17,25.349508,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,18,25.349510,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,19,25.349513,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,20,25.349516,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,21,25.349518,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,22,25.349520,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,23,25.349523,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,24,25.349525,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,25,25.349528,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,26,25.349530,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,27,25.349533,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,28,25.349535,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,29,25.349538,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,30,25.349540,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,31,25.349543,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,32,25.349545,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,33,25.349548,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,34,25.349551,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,35,25.349553,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,36,25.349555,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,37,25.349558,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,38,25.349560,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,39,25.349563,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,40,25.349565,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,41,25.349567,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,42,25.349570,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,43,25.349573,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,44,25.349575,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,45,25.349578,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,46,25.349580,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,47,25.349582,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,48,25.349585,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,49,25.349587,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,50,25.349590,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,51,25.349592,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,52,25.349594,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,53,25.349597,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,54,25.349600,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,55,25.349602,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,56,25.349604,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,57,25.349607,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,58,25.349609,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,59,25.349611,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,60,25.350449,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,61,25.350460,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,62,25.350462,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,63,25.350465,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,64,25.350468,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,65,25.350470,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,66,25.350474,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,67,25.350477,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,68,25.350479,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,69,25.350482,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,70,25.350484,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,71,25.350486,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,72,25.350489,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,73,25.350492,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,74,25.350494,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,75,25.350496,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,76,25.350499,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,77,25.350501,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,78,25.350505,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,79,25.350507,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,80,25.350509,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,81,25.350512,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,82,25.350514,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,83,25.350516,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,84,25.350519,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,85,25.350521,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,86,25.350523,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,87,25.350526,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,88,25.350528,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,89,25.350530,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,90,25.350533,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,91,25.350535,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,92,25.350538,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,93,25.350540,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,94,25.350543,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,95,25.350545,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,96,25.350548,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,97,25.350550,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,98,25.350553,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,99,25.350555,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,100,25.350558,1114,1.360195,-1.139805,2372,2.896215,0.396215,08 B4 12 88
117000,101,25.350560,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,102,25.350562,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,103,25.350565,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,104,25.350600,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,105,25.350604,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,106,25.350606,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,107,25.350609,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,108,25.350611,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,109,25.350631,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,110,25.350637,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,111,25.350640,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,112,25.350643,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,113,25.350646,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,114,25.350648,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,115,25.350651,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
117000,116,25.350653,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,117,25.350656,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,118,25.350658,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,119,25.350660,1114,1.360195,-1.139805,2373,2.897436,0.397436,08 B4 12 8A
117000,120,25.350663,1113,1.358974,-1.141026,2372,2.896215,0.396215,08 B2 12 88
117000,121,25.350665,1113,1.358974,-1.141026,2373,2.897436,0.397436,08 B2 12 8A
