sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
213,0.278011,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
214,0.278913,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
215,0.280469,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
216,0.281536,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
217,0.282637,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
218,0.283467,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
219,0.284343,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
220,0.285350,2700,3.296703,0.796703,2067,2.523810,0.023810,15 18 10 26
221,0.286122,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
222,0.286949,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
223,0.287731,2700,3.296703,0.796703,2073,2.531136,0.031136,15 18 10 32
224,0.288461,2700,3.296703,0.796703,2073,2.531136,0.031136,15 18 10 32
225,0.289340,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
226,0.290514,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
227,0.291621,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
228,0.292569,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
229,0.293568,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
230,0.296119,2700,3.296703,0.796703,2073,2.531136,0.031136,15 18 10 32
231,0.296867,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
232,0.297804,2700,3.296703,0.796703,2073,2.531136,0.031136,15 18 10 32
233,0.298797,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
234,0.299549,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
235,0.300360,2701,3.297924,0.797924,2056,2.510379,0.010379,15 1A 10 10
236,0.301086,2701,3.297924,0.797924,2038,2.488400,-0.011600,15 1A 0F EC
237,0.301567,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
238,0.301950,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
239,0.302317,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
240,0.302693,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
241,0.303044,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
242,0.303420,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
