sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
259,2.920371,1023,1.249084,-1.250916,1348,1.645910,-0.854090,0F FE 15 12
260,2.931504,921,1.124542,-1.375458,1211,1.478632,-1.021368,0E 64 12 EC
261,2.942714,1161,1.417582,-1.082418,822,1.003663,-1.496337,12 24 0C DA
262,2.953738,1275,1.556777,-0.943223,1261,1.539683,-0.960317,13 EC 13 B6
263,2.964728,438,0.534799,-1.965201,827,1.009768,-1.490232,06 DA 0C EC
264,2.976019,1275,1.556777,-0.943223,877,1.070818,-1.429182,13 EC 0D B6
265,2.992580,511,0.623932,-1.876068,1161,1.417582,-1.082418,07 FE 12 24
266,3.003842,731,0.892552,-1.607448,1177,1.437118,-1.062882,0B 6C 12 64
267,3.015012,713,0.870574,-1.629426,1041,1.271062,-1.228938,0B 24 10 44
268,3.025924,443,0.540904,-1.959096,845,1.031746,-1.468254,06 EC 0D 36
269,3.037166,923,1.126984,-1.373016,1314,1.604396,-0.895604,0E 6C 14 88
270,3.048603,649,0.792430,-1.707570,827,1.009768,-1.490232,0A 24 0C EC
271,3.059819,1536,1.875458,-0.624542,877,1.070818,-1.429182,18 00 0D B6
272,3.071457,905,1.105006,-1.394994,818,0.998779,-1.501221,0E 24 0C C8
273,3.083092,877,1.070818,-1.429182,1252,1.528694,-0.971306,0D B6 13 92
274,3.094205,1600,1.953602,-0.546398,1247,1.522589,-0.977411,19 00 13 7E
275,3.105857,1433,1.749695,-0.750305,1247,1.522589,-0.977411,16 64 13 7E
276,3.116875,1014,1.238095,-1.261905,1243,1.517705,-0.982295,0F DA 13 6C
277,3.128254,443,0.540904,-1.959096,836,1.020757,-1.479243,06 EC 0D 12
278,3.139300,1604,1.958486,-0.541514,1010,1.233211,-1.266789,19 12 0F C8
279,3.150321,1613,1.969475,-0.530525,1150,1.404151,-1.095849,19 36 11 FA
280,3.161556,612,0.747253,-1.752747,985,1.202686,-1.297314,09 92 0F 66
281,3.172768,1481,1.808303,-0.691697,987,1.205128,-1.294872,17 24 0F 6C
282,3.183857,443,0.540904,-1.959096,827,1.009768,-1.490232,06 EC 0C EC
283,3.194875,827,1.009768,-1.490232,1220,1.489621,-1.010379,0C EC 13 12
284,3.206257,649,0.792430,-1.707570,868,1.059829,-1.440171,0A 24 0D 92
285,3.217363,800,0.976801,-1.523199,1117,1.363858,-1.136142,0C 80 11 76
286,3.228535,1824,2.227106,-0.272894,1229,1.500611,-0.999389,1C 80 13 36
287,3.239626,713,0.870574,-1.629426,1030,1.257631,-1.242369,0B 24 10 18
288,3.251182,614,0.749695,-1.750305,1061,1.295482,-1.204518,09 9A 10 94
289,3.262469,438,0.534799,-1.965201,870,1.062271,-1.437729,06 D8 0D 9A
290,3.274042,1435,1.752137,-0.747863,1348,1.645910,-0.854090,16 6C 15 12
291,3.285384,1316,1.606838,-0.893162,877,1.070818,-1.429182,14 92 0D B6
292,3.296291,699,0.853480,-1.646520,1113,1.358974,-1.141026,0A EC 11 64
293,3.307504,443,0.540904,-1.959096,964,1.177045,-1.322955,06 EC 0F 12
294,3.319800,1604,1.958486,-0.541514,1105,1.349206,-1.150794,19 12 11 44
295,3.330989,475,0.579976,-1.920024,969,1.183150,-1.316850,07 6C 0F 24
296,3.342038,818,0.998779,-1.501221,806,0.984127,-1.515873,0C C8 0C 9A
297,3.353041,1481,1.808303,-0.691697,1424,1.738706,-0.761294,17 24 16 40
298,3.364062,1312,1.601954,-0.898046,870,1.062271,-1.437729,14 80 0D 9A
299,3.375243,1027,1.253968,-1.246032,836,1.020757,-1.479243,10 0C 0D 12
300,3.386569,1220,1.489621,-1.010379,845,1.031746,-1.468254,13 12 0D 36
301,3.397766,1604,1.958486,-0.541514,1536,1.875458,-0.624542,19 12 18 00
302,3.408599,946,1.155067,-1.344933,1211,1.478632,-1.021368,0E C8 12 EC
303,3.419725,717,0.875458,-1.624542,806,0.984127,-1.515873,0B 36 0C 9A
304,3.430728,946,1.155067,-1.344933,1312,1.601954,-0.898046,0E C8 14 80
305,3.441877,955,1.166056,-1.333944,1252,1.528694,-0.971306,0E EC 13 92
306,3.453245,731,0.892552,-1.607448,818,0.998779,-1.501221,0B 6C 0C C8
307,3.464363,950,1.159951,-1.340049,735,0.897436,-1.602564,0E DA 0B 7E
308,3.475826,439,0.536020,-1.963980,946,1.155067,-1.344933,06 DE 0E C8
309,3.487034,1540,1.880342,-0.619658,1348,1.645910,-0.854090,18 12 15 12
310,3.498210,1380,1.684982,-0.815018,1348,1.645910,-0.854090,15 92 15 12
311,3.509195,620,0.757021,-1.742979,1033,1.261294,-1.238706,09 B2 10 26
