sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
149,0.012891,3099,3.783883,1.283883,1860,2.271062,-0.228938,00 00 C1 B0 74 40
150,0.012894,1053,1.285714,-1.214286,1599,1.952381,-0.547619,00 00 41 D0 63 F0
151,0.012898,3079,3.759463,1.259463,3083,3.764347,1.264347,00 00 C0 70 C0 B0
152,0.012903,2024,2.471306,-0.028694,1012,1.235653,-1.264347,00 00 7E 80 3F 40
153,0.012907,1087,1.327228,-1.172772,2223,2.714286,0.214286,00 00 43 F0 8A F0
154,0.012911,3585,4.377289,1.877289,2274,2.776557,0.276557,00 00 E0 10 8E 20
155,0.012914,1018,1.242979,-1.257021,1149,1.402930,-1.097070,00 00 3F A0 47 D0
156,0.012918,2020,2.466422,-0.033578,2947,3.598291,1.098291,00 00 7E 40 B8 30
157,0.012921,2784,3.399267,0.899267,1524,1.860806,-0.639194,00 00 AE 00 5F 40
158,0.012925,1083,1.322344,-1.177656,1922,2.346764,-0.153236,00 00 43 B0 78 20
159,0.012928,2952,3.604396,1.104396,2621,3.200244,0.700244,00 00 B8 80 A3 D0
160,0.012932,1762,2.151404,-0.348596,1476,1.802198,-0.697802,00 00 6E 20 5C 40
161,0.012936,1541,1.881563,-0.618437,2496,3.047619,0.547619,00 00 60 50 9C 00
162,0.012939,3044,3.716728,1.216728,2063,2.518926,0.018926,00 00 BE 40 80 F0
163,0.012942,1147,1.400488,-1.099512,1278,1.560440,-0.939560,00 00 47 B0 4F E0
164,0.012946,2333,2.848596,0.348596,3077,3.757021,1.257021,00 00 91 D0 C0 50
165,0.012949,2416,2.949939,0.449939,1602,1.956044,-0.543956,00 00 97 00 64 20
166,0.012953,1055,1.288156,-1.211844,1988,2.427350,-0.072650,00 00 41 F0 7C 40
167,0.012956,3016,3.682540,1.182540,2551,3.114774,0.614774,00 00 BC 80 9F 70
168,0.012960,1508,1.841270,-0.658730,1341,1.637363,-0.862637,00 00 5E 40 53 D0
169,0.012964,1668,2.036630,-0.463370,2690,3.284493,0.784493,00 00 68 40 A8 20
170,0.012967,2935,3.583639,1.083639,1787,2.181929,-0.318071,00 00 B7 70 6F B0
171,0.012971,1053,1.285714,-1.214286,1530,1.868132,-0.631868,00 00 41 D0 5F A0
172,0.012974,2680,3.272283,0.772283,1280,1.562882,-0.937118,00 00 A7 80 50 00
173,0.012978,1055,1.288156,-1.211844,1784,2.178266,-0.321734,00 00 41 F0 6F 80
174,0.012981,3012,3.677656,1.177656,3075,3.754579,1.254579,00 00 BC 40 C0 30
175,0.012984,1858,2.268620,-0.231380,1540,1.880342,-0.619658,00 00 74 20 60 40
176,0.012988,1412,1.724054,-0.775946,2415,2.948718,0.448718,00 00 58 40 96 F0
177,0.012991,3064,3.741148,1.241148,2144,2.617827,0.117827,00 00 BF 80 86 00
178,0.012994,1085,1.324786,-1.175214,1565,1.910867,-0.589133,00 00 43 D0 61 D0
179,0.012998,2239,2.733822,0.233822,2823,3.446886,0.946886,00 00 8B F0 B0 70
180,0.013001,2429,2.965812,0.465812,1520,1.855922,-0.644078,00 00 97 D0 5F 00
181,0.013005,968,1.181929,-1.318071,1952,2.383394,-0.116606,00 00 3C 80 7A 00
182,0.013009,3042,3.714286,1.214286,2619,3.197802,0.697802,00 00 BE 20 A3 B0
183,0.013013,1528,1.865690,-0.634310,1541,1.881563,-0.618437,00 00 5F 80 60 50
184,0.013016,1520,1.855922,-0.644078,2544,3.106227,0.606227,00 00 5F 00 9F 00
185,0.013020,3099,3.783883,1.283883,1855,2.264957,-0.235043,00 00 C1 B0 73 F0
186,0.013023,1053,1.285714,-1.214286,1530,1.868132,-0.631868,00 00 41 D0 5F A0
187,0.013026,2817,3.439560,0.939560,3077,3.757021,1.257021,00 00 B0 10 C0 50
188,0.013030,2175,2.655678,0.155678,1020,1.245421,-1.254579,00 00 87 F0 3F C0
189,0.013033,996,1.216117,-1.283883,2040,2.490842,-0.009158,00 00 3E 40 7F 80
190,0.013037,3058,3.733822,1.233822,2527,3.085470,0.585470,00 00 BF 20 9D F0
191,0.013040,1149,1.402930,-1.097070,1343,1.639805,-0.860195,00 00 47 D0 53 F0
192,0.013044,1784,2.178266,-0.321734,2944,3.594628,1.094628,00 00 6F 80 B8 00
193,0.013047,2946,3.597070,1.097070,1680,2.051282,-0.448718,00 00 B8 20 69 00
194,0.013051,506,0.617827,-1.882173,1821,2.223443,-0.276557,00 00 1F A0 71 D0
195,0.013054,3083,3.764347,1.264347,3008,3.672772,1.172772,00 00 C0 B0 BC 00
196,0.013058,1922,2.346764,-0.153236,1149,1.402930,-1.097070,00 00 78 20 47 D0
197,0.013061,1309,1.598291,-0.901709,2239,2.733822,0.233822,00 00 51 D0 8B F0
198,0.013065,3016,3.682540,1.182540,2171,2.650794,0.150794,00 00 BC 80 87 B0
199,0.013068,512,0.625153,-1.874847,1508,1.841270,-0.658730,00 00 20 00 5E 40
200,0.013072,2203,2.689866,0.189866,2807,3.427350,0.927350,00 00 89 B0 AF 70
201,0.013075,2530,3.089133,0.589133,1565,1.910867,-0.589133,00 00 9E 20 61 D0
202,0.013078,1083,1.322344,-1.177656,1915,2.338217,-0.161783,00 00 43 B0 77 B0
203,0.013082,3585,4.377289,1.877289,2819,3.442002,0.942002,00 00 E0 10 B0 30
204,0.013085,1672,2.041514,-0.458486,1016,1.240537,-1.259463,00 00 68 80 3F 80
205,0.013089,1551,1.893773,-0.606227,2429,2.965812,0.465812,00 00 60 F0 97 D0
206,0.013092,3042,3.714286,1.214286,1988,2.427350,-0.072650,00 00 BE 20 7C 40
207,0.013095,1143,1.395604,-1.104396,1668,2.036630,-0.463370,00 00 47 70 68 40
208,0.013099,2429,2.965812,0.465812,3008,3.672772,1.172772,00 00 97 D0 BC 00
209,0.014667,2295,2.802198,0.302198,1149,1.402930,-1.097070,00 00 8F 70 47 D0
210,0.014697,1055,1.288156,-1.211844,2015,2.460317,-0.039683,00 00 41 F0 7D F0
211,0.014702,3459,4.223443,1.723443,2565,3.131868,0.631868,00 00 D8 30 A0 50
212,0.014706,1016,1.240537,-1.259463,1476,1.802198,-0.697802,00 00 3F 80 5C 40
213,0.014710,1794,2.190476,-0.309524,2619,3.197802,0.697802,00 00 70 20 A3 B0
214,0.014714,2811,3.432234,0.932234,1796,2.192918,-0.307082,00 00 AF B0 70 40
215,0.014717,1520,1.855922,-0.644078,1020,1.245421,-1.254579,00 00 5F 00 3F C0
216,0.014721,1730,2.112332,-0.387668,3071,3.749695,1.249695,00 00 6C 20 BF F0
217,0.014724,3095,3.778999,1.278999,1858,2.268620,-0.231380,00 00 C1 70 74 20
218,0.014728,1039,1.268620,-1.231380,1794,2.190476,-0.309524,00 00 40 F0 70 20
219,0.014731,2819,3.442002,0.942002,2802,3.421245,0.921245,00 00 B0 30 AF 20
220,0.014735,2063,2.518926,0.018926,1341,1.637363,-0.862637,00 00 80 F0 53 D0
221,0.014739,1012,1.235653,-1.264347,2175,2.655678,0.155678,00 00 3F 40 87 F0
222,0.014742,3066,3.743590,1.243590,2311,2.821734,0.321734,00 00 BF A0 90 70
223,0.014746,1147,1.400488,-1.099512,1016,1.240537,-1.259463,00 00 47 B0 3F 80
